instance,time,ubound,nb_iter,chemin
2400_USA-road-d.COL.gr,12.60058307647705,50172.479999999996,2,88/ 720/ 213/ 312/ 275/ 2050/ 2170/ 903/ 1327/ 61/ 481/ 946/ 2150/ 2006/ 1410/ 2033/ 2153/ 2272
900_USA-road-d.COL.gr,1.7292659282684326,37530.58,1,213/ 237/ 233/ 783/ 660/ 138/ 168/ 194/ 228/ 150/ 653/ 679/ 117/ 319/ 576/ 666
1800_USA-road-d.COL.gr,6.055078983306885,42505.7,0,88/ 931/ 1290/ 467/ 1708/ 1352/ 1533/ 1599/ 1601/ 825/ 1679/ 330/ 696/ 1001/ 1053
900_USA-road-d.NY.gr,0.6604409217834473,71088.80000000002,2,576/ 703/ 751/ 592/ 496/ 640/ 581/ 396/ 108/ 585/ 697/ 864/ 507/ 442/ 584/ 227/ 245/ 618/ 721/ 478/ 621
1800_USA-road-d.NY.gr,1.2397129535675049,69098.25,1,1133/ 621/ 478/ 1171/ 477/ 1559/ 1772/ 1740/ 1720/ 855/ 866/ 1463/ 585/ 447/ 1450/ 360/ 640/ 1176/ 1240/ 1226/ 1554/ 1555/ 1756/ 1785
180_USA-road-d.BAY.gr,0.08469891548156738,13395.74,2,74/ 41/ 129/ 42/ 34/ 79/ 59/ 138/ 159
950_USA-road-d.BAY.gr,0.7813329696655273,56990.57,14,820/ 616/ 629/ 579/ 883/ 333/ 848/ 681/ 600/ 331/ 577/ 330/ 720/ 395/ 751/ 846/ 697/ 813/ 845/ 854
180_USA-road-d.COL.gr,0.03810000419616699,35789.64000000001,1,83/ 176/ 139/ 166/ 165/ 101/ 126/ 53/ 156/ 99/ 159/ 161
2400_USA-road-d.NY.gr,1.6484661102294922,71974.35,0,1785/ 1617/ 2355/ 1852/ 595/ 1309/ 1556/ 1592/ 2350/ 2368/ 1584/ 1918/ 1414/ 1799/ 2061/ 2369/ 1952/ 1676/ 2319/ 2336/ 2353/ 2320/ 1974
180_USA-road-d.NY.gr,0.031273841857910156,32640.039999999997,0,120/ 122/ 119/ 63/ 88/ 97/ 114/ 96/ 142/ 154
1400_USA-road-d.COL.gr,3.738186836242676,42505.7,0,88/ 362/ 471/ 1237/ 834/ 612/ 360/ 448/ 293/ 1050/ 1232/ 945/ 554/ 529/ 1053
1400_USA-road-d.NY.gr,0.7541019916534424,67883.94,1,1144/ 722/ 1054/ 875/ 618/ 617/ 1117/ 1070/ 1093/ 1068/ 866/ 697/ 856/ 392/ 240/ 1220/ 923/ 1171/ 1235/ 1223/ 1206/ 1270/ 1271/ 1296
140_USA-road-d.BAY.gr,0.026942968368530273,15643.660000000002,0,63/ 58/ 104/ 48/ 99/ 116/ 105/ 130/ 136
140_USA-road-d.COL.gr,0.02090597152709961,24651.02,2,60/ 83/ 117/ 78/ 97/ 138/ 137/ 127/ 126/ 108/ 129
140_USA-road-d.NY.gr,0.021695852279663086,39267.79,0,134/ 98/ 78/ 108/ 46/ 38/ 41/ 122/ 120/ 140
1900_USA-road-d.BAY.gr,1.762239933013916,76729.59000000001,1,1580/ 1641/ 1793/ 1215/ 1093/ 1458/ 770/ 671/ 562/ 1120/ 1674/ 963/ 414/ 889/ 1422/ 993/ 1898/ 1363/ 1249/ 1890/ 1572/ 1727/ 1679/ 1834
950_USA-road-d.COL.gr,2.4073240756988525,37530.58,1,213/ 237/ 687/ 833/ 862/ 901/ 376/ 105/ 505/ 209/ 388/ 530/ 280/ 724/ 710/ 666
1500_USA-road-d.BAY.gr,0.9684338569641113,79379.73000000001,1,1177/ 1161/ 1123/ 1370/ 900/ 582/ 671/ 658/ 1235/ 850/ 424/ 414/ 889/ 1382/ 1478/ 1491/ 1288/ 1361/ 1153/ 1443/ 1152/ 1381/ 1363/ 1323/ 1338
950_USA-road-d.NY.gr,0.40650105476379395,71088.80000000002,2,576/ 454/ 751/ 265/ 359/ 324/ 916/ 325/ 392/ 855/ 697/ 864/ 507/ 694/ 440/ 911/ 245/ 477/ 517/ 646/ 621
2500_USA-road-d.BAY.gr,3.150937080383301,73897.13,1,2222/ 2172/ 1862/ 1915/ 2193/ 2180/ 2299/ 1367/ 859/ 1906/ 2269/ 2327/ 1569/ 456/ 1639/ 2365/ 860/ 2364/ 970/ 1123/ 1161/ 2176/ 2225/ 2283/ 2405
1500_USA-road-d.COL.gr,2.987795114517212,42505.7,0,88/ 238/ 1033/ 1336/ 1236/ 1498/ 1200/ 1221/ 247/ 1103/ 1043/ 945/ 1000/ 1285/ 1053
1500_USA-road-d.NY.gr,0.4378681182861328,66475.47,0,1144/ 1418/ 1054/ 1183/ 1053/ 1254/ 1117/ 1070/ 1093/ 507/ 866/ 1445/ 856/ 1406/ 240/ 360/ 640/ 579/ 1235/ 1223/ 1469/ 1282/ 1296
1600_USA-road-d.BAY.gr,0.7131810188293457,81809.73000000001,1,1329/ 1404/ 1330/ 1115/ 1152/ 1572/ 1153/ 1402/ 1487/ 1424/ 1457/ 1422/ 1045/ 330/ 577/ 1564/ 936/ 791/ 1577/ 1411/ 1372/ 862/ 792/ 826/ 1545/ 1580
1900_USA-road-d.COL.gr,5.492395877838135,42505.7,0,88/ 362/ 213/ 518/ 1534/ 409/ 178/ 1510/ 899/ 966/ 1679/ 1528/ 1674/ 1001/ 1053
1900_USA-road-d.NY.gr,0.7320089340209961,69098.25,0,1133/ 1390/ 1190/ 1171/ 1237/ 617/ 1772/ 1070/ 1044/ 855/ 1724/ 1463/ 326/ 906/ 396/ 916/ 1683/ 1176/ 1240/ 1547/ 1850/ 1826/ 1756/ 1785
2000_USA-road-d.BAY.gr,0.9391131401062012,67603.99999999999,0,1712/ 1862/ 1915/ 1861/ 1869/ 1332/ 1812/ 1065/ 405/ 1518/ 1799/ 946/ 1120/ 1640/ 1237/ 503/ 860/ 825/ 1246/ 1238/ 1161/ 1177/ 1864/ 1918
1600_USA-road-d.COL.gr,2.901320219039917,42505.7,0,88/ 538/ 1401/ 1437/ 759/ 1352/ 1081/ 448/ 1487/ 185/ 767/ 774/ 479/ 1398/ 1053
1600_USA-road-d.NY.gr,0.573530912399292,66475.47,0,1133/ 621/ 1190/ 1171/ 298/ 1248/ 1108/ 1070/ 1044/ 855/ 866/ 1463/ 326/ 280/ 240/ 581/ 923/ 579/ 1240/ 1547/ 1554/ 1288/ 1307
160_USA-road-d.BAY.gr,0.05039787292480469,13395.74,2,74/ 41/ 129/ 83/ 75/ 79/ 59/ 105/ 159
2500_USA-road-d.COL.gr,7.471451044082642,55495.16,0,88/ 189/ 249/ 1007/ 464/ 1114/ 2014/ 138/ 567/ 2280/ 590/ 1429/ 1477/ 2063/ 1649/ 1630/ 2486/ 2175/ 2391/ 2088
2500_USA-road-d.NY.gr,0.8460149765014648,71974.35,0,1792/ 1296/ 1746/ 2385/ 1638/ 2382/ 1673/ 1512/ 2373/ 2029/ 1570/ 2463/ 2112/ 1856/ 2278/ 2374/ 1969/ 2104/ 2414/ 2434/ 2358/ 2317/ 1973
250_USA-road-d.BAY.gr,0.023617982864379883,19247.969999999998,0,159/ 105/ 184/ 136/ 133/ 92/ 194/ 118/ 127/ 224
250_USA-road-d.COL.gr,0.03842806816101074,33725.38,1,83/ 196/ 215/ 195/ 214/ 165/ 164/ 213/ 125/ 48/ 246/ 181/ 161
250_USA-road-d.NY.gr,0.0632171630859375,45551.270000000004,3,147/ 82/ 89/ 190/ 185/ 66/ 208/ 87/ 152/ 204/ 239
300_USA-road-d.BAY.gr,0.04565000534057617,21954.18,2,224/ 127/ 277/ 264/ 256/ 86/ 136/ 84/ 105/ 160/ 269
300_USA-road-d.COL.gr,0.07320094108581543,35536.38,1,83/ 196/ 265/ 237/ 214/ 247/ 127/ 263/ 98/ 48/ 201/ 234/ 281/ 260
300_USA-road-d.NY.gr,0.035349130630493164,59376.17,0,239/ 252/ 246/ 254/ 291/ 271/ 258/ 218/ 277/ 166/ 172/ 79/ 275/ 149/ 279
350_USA-road-d.BAY.gr,0.06924009323120117,21954.18,2,224/ 330/ 277/ 264/ 185/ 246/ 290/ 209/ 335/ 284/ 269
350_USA-road-d.COL.gr,0.055518150329589844,39395.56,1,215/ 196/ 256/ 167/ 233/ 86/ 10/ 47/ 314/ 24/ 112/ 302/ 347
350_USA-road-d.NY.gr,0.05135393142700195,45262.89,0,242/ 133/ 210/ 79/ 155/ 83/ 233/ 259/ 300/ 271/ 248/ 350/ 349
