instance,time,ubound,nb_iter,chemin
850_USA-road-d.COL.gr,13.078291893005371,29672.76,1,213/ 536/ 468/ 499/ 133/ 222/ 516/ 429/ 305/ 27/ 557/ 724/ 710/ 666
1800_USA-road-d.BAY.gr,35.96790313720703,72511.79000000001,1,1627/ 1785/ 1451/ 1328/ 1487/ 1301/ 1158/ 520/ 889/ 414/ 888/ 438/ 457/ 1639/ 1692/ 1740/ 770/ 502/ 1338/ 1215/ 1535/ 1177/ 1456/ 1788
850_USA-road-d.NY.gr,8.080342054367065,43329.049999999996,1,576/ 385/ 754/ 376/ 592/ 239/ 324/ 360/ 582/ 838/ 588/ 521/ 807/ 434/ 845/ 120/ 619/ 620/ 478/ 621
1200_USA-road-d.NY.gr,16.448412895202637,72565.98999999999,0,1066/ 1095/ 578/ 938/ 359/ 1153/ 360/ 910/ 906/ 585/ 697/ 866/ 855/ 442/ 1070/ 1117/ 1082/ 477/ 875/ 478/ 722/ 1144
120_USA-road-d.BAY.gr,0.523345947265625,12218.98,1,74/ 41/ 38/ 71/ 16/ 79/ 100/ 105
120_USA-road-d.COL.gr,0.2728159427642822,25582.600000000002,1,81/ 59/ 90/ 5/ 52/ 119/ 92/ 93/ 97/ 78/ 71/ 83
120_USA-road-d.NY.gr,0.26807403564453125,31592.039999999997,0,110/ 96/ 55/ 97/ 16/ 117/ 60/ 54/ 120
900_USA-road-d.BAY.gr,12.328996896743774,54243.89,1,820/ 616/ 629/ 332/ 501/ 475/ 452/ 224/ 218/ 850/ 577/ 731/ 412/ 470/ 727/ 371/ 432/ 844/ 854
1300_USA-road-d.BAY.gr,20.59636616706848,76715.79,1,1099/ 1150/ 1115/ 1018/ 1243/ 1116/ 1084/ 1288/ 1273/ 1158/ 969/ 1267/ 731/ 577/ 559/ 823/ 1160/ 1237/ 901/ 1024/ 994/ 970/ 939/ 826/ 1177
900_USA-road-d.COL.gr,15.978522062301636,29672.76,1,213/ 536/ 468/ 499/ 784/ 298/ 433/ 340/ 682/ 94/ 280/ 319/ 710/ 666
2400_USA-road-d.COL.gr,61.62591505050659,49019.12999999999,1,88/ 720/ 1353/ 237/ 1804/ 2050/ 2170/ 1188/ 1327/ 782/ 1056/ 774/ 1674/ 2202/ 2257/ 2234/ 2280/ 2273/ 2259/ 2272
